name,braid
12a_649,"[1,-2,3,-4,1,-4,1,-2,-4,-4,3,-4]"
12a_650,"[-1,-2,3,-4,5,1,-2,3,-2,5,-1,-4,5]"
12a_651,"[-1,2,-3,4,-1,2,-3,4,4,4,4,4]"
12a_652,"[-1,2,-3,4,-1,2,-3,4,4,5,-4,5,4]"
12a_653,"[1,1,1,2,-1,2,3,-2,4,-3,2,4,3,3,5,-4,5]"
12a_654,"[-1,2,2,1,1,2,3,-4,3,3,-2,3,-4,3]"
12a_655,"[1,-2,1,2,-3,-4,-4,-3,2,2,-3,-3,4,-3]"
12a_656,"[1,-2,3,3,-4,-2,3,-1,-1,-2,-2,-3,4,-3,4,-2]"
12a_657,"[-1,-1,2,2,-3,-1,2,2,3,-1,3,2,-1]"
12a_658,"[-1,2,2,-3,1,1,2,-3,-4,3,2,-4,2,-3]"
12a_659,"[-1,2,2,3,1,1,2,2,3,-4,3,-2,3,4,4,3]"
12a_660,"[-1,2,2,3,3,3,2,-1,2,-3,2,2,2]"
12a_661,"[1,-2,1,2,-3,4,2,2,-3,-4,3,2,2,-3,4,4]"
12a_662,"[-1,2,-3,4,-1,-2,4,3,-2,3,-2,-2,3,4]"
12a_663,"[-1,2,-3,-4,5,-1,3,5,-2,-4,5,3,-2,3,3]"
12a_664,"[-1,2,-3,4,-1,-2,4,3,3,3,-2,3,3,4]"
12a_665,"[1,1,-2,-1,-1,-3,2,1,4,-3,2,4,5,-4,-3,5,4]"
12a_666,"[-1,2,3,-1,3,3,2,-3,2,-4,-5,3,4,-5,4]"
12a_667,"[-1,2,2,3,-1,3,-1,-1,2,2,2,-3,-1]"
12a_668,"[-1,2,2,3,-1,3,2,2,-1,-1,2,-3,-1]"
12a_669,"[1,-2,1,2,3,-4,-4,3,-4,2,-4,2,-4,-3]"
12a_670,"[-1,-1,2,-3,-1,2,2,3,-1,3,2,-1,2]"
12a_671,"[-1,2,2,3,-1,3,2,2,2,-1,2,2,-3]"
12a_672,"[-1,2,2,3,-1,3,2,2,-1,2,-1,2,-3]"
12a_673,"[-1,2,-3,4,-1,2,4,-3,4,-3,4,4]"
12a_674,"[-1,2,-3,4,-1,-3,-3,4,2,4,-3,4]"
12a_675,"[-1,2,3,3,-2,3,-1,3,3,2,-1,2,2]"
12a_676,"[1,-2,1,2,3,-4,3,3,-4,3,2,2,-3,-4]"
12a_677,"[-1,2,2,1,1,2,-3,4,-3,2,-3,-2,3,-4,3,4]"
12a_678,"[-1,2,2,-3,1,1,2,-3,-4,2,2,3,-4,-3]"
12a_679,"[1,2,3,-4,5,3,5,2,4,1,4,-2,4,5,-3]"
12a_680,"[-1,-1,2,2,-3,-1,2,-1,2,3,3,3,3]"
12a_681,"[-1,2,-3,4,-1,2,2,2,-3,4,4,4]"
12a_682,"[-1,2,3,-4,5,-1,-2,3,2,5,5,-4,5]"
12a_683,"[-1,2,-3,4,-1,2,4,4,-3,4,4,4]"
12a_684,"[1,-2,-3,4,-5,1,2,2,2,-3,4,2,-5]"
12a_685,"[-1,2,2,1,1,2,3,-2,3,4,4,-3,2,2,-3,-4]"
12a_686,"[-1,2,2,3,-4,3,2,2,1,1,2,-3,2,-4]"
12a_687,"[1,-2,-3,4,-5,1,2,-3,4,2,4,3,3,-4,-5]"
12a_688,"[-1,2,3,-1,3,-2,3,3,3,2,-1,2,2]"
12a_689,"[1,-2,-3,4,-5,1,2,-3,4,2,4,4,-5]"
12a_690,"[-1,2,3,-4,5,6,-1,3,-5,6,2,-4,5,-3]"
12a_691,"[-1,2,-3,4,5,6,-1,2,-3,-5,6,-4,5,4]"
12a_692,"[-1,2,-1,-1,-1,-2,3,-2,-2,-2,-1,3,3]"
12a_693,"[-1,2,-3,-1,-3,-3,4,2,-3,-3,-3,4]"
12a_694,"[1,2,2,1,1,2,3,-4,3,-4,-2,3,3,3]"
12a_695,"[1,2,-3,4,-3,2,2,1,1,-2,-3,2,4,-3]"
12a_696,"[-1,2,-3,-1,-2,3,-2,3,-4,3,-2,3,-4,3]"
12a_697,"[-1,2,-3,-1,-3,4,2,-3,2,4,-3,4]"
12a_698,"[-1,2,-3,4,-1,-3,2,-3,2,4,-3,-3]"
12a_699,"[-1,2,-1,2,3,-4,3,3,-2,3,-2,-4,-3,-3]"
12a_700,"[1,2,-3,2,1,1,-2,-3,4,-3,2,-3,4,-3]"
12a_701,"[-1,-1,-1,-2,-2,3,-2,1,-2,-2,3,3,-2]"
12a_702,"[-1,2,-3,4,-1,-3,-3,2,-3,4,-3,-3]"
12a_703,"[-1,2,-3,-4,-1,-2,-2,3,-4,-2,3,3,-4,3]"
12a_704,"[1,-2,-3,4,1,-2,4,-2,-2,-3,2,-3,-3,4]"
12a_705,"[-1,2,-3,-1,2,-3,2,4,-3,2,-3,4]"
12a_706,"[1,2,-3,4,2,1,1,-2,-3,2,-3,4,-3,-3]"
12a_707,"[-1,2,-3,-4,-1,-2,3,-2,-4,3,3,-4,3,3]"
12a_708,"[-1,2,-1,2,-3,-4,-2,3,-2,3,3,-4,3,3]"
12a_709,"[-1,2,-3,-1,2,-3,4,-3,2,-3,-3,4]"
12a_710,"[-1,2,-1,2,-3,-3,-4,-2,-2,3,-2,3,-4,3]"
12a_711,"[-1,2,-3,4,-1,-3,-3,4,2,-3,4,-3]"
12a_712,"[-1,2,-3,-1,-2,3,-2,-4,3,-2,-4,3,-4,3]"
12a_713,"[-1,-1,-1,2,2,3,3,2,2,2,-1,2,-3]"
12a_714,"[-1,-1,-1,-1,-1,2,2,3,3,2,-1,2,-3]"
12a_715,"[-1,2,2,1,1,2,-3,2,-3,-3,-4,3,-4,-3]"
12a_716,"[1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2]"
12a_717,"[-1,-2,3,3,-2,3,-2,-2,-2,-2,-2,-1,2]"
12a_718,"[1,-2,-3,1,-3,-2,-2,-2,3,-2,-2,-2,1]"
12a_719,"[1,-2,-2,-2,-3,-4,2,-3,-4,-3,-2,3,1,4,1,-2]"
12a_720,"[1,-2,-3,1,-3,-2,-2,-2,-2,-2,3,-2,1]"
12a_721,"[1,-2,-2,-2,-3,4,4,-3,2,-3,4,-1,-1,-2]"
12a_722,"[1,-2,1,1,1,1,1,1,1,1,1,-2]"
12a_723,"[-1,2,3,3,2,-3,2,2,2,2,2,-1,2]"
12a_724,"[-1,2,3,3,2,2,2,-3,2,2,2,-1,2]"
12a_725,"[-1,2,2,2,-3,4,2,-3,-4,3,2,-3,1,4,1,2]"
12a_726,"[-1,2,3,3,2,2,2,2,2,-3,2,-1,2]"
12a_727,"[-1,2,-1,2,-3,2,3,3,3,4,4,3,2,-4]"
12a_728,"[-1,-1,-1,2,-1,2,-3,2,2,3,3,2,-1]"
12a_729,"[-1,2,2,1,1,2,-3,-4,3,-4,-3,2,-3,2]"
12a_730,"[-1,2,-3,4,2,-3,-4,3,2,-3,1,4,1,2,2,2]"
12a_731,"[-1,2,2,1,1,2,2,2,-3,-4,2,3,-4,-3]"
12a_732,"[1,-2,-2,-2,-3,-4,2,3,-4,-3,-2,1,1,-2]"
12a_733,"[-1,2,-1,2,2,2,-3,2,3,4,4,3,2,-4]"
12a_734,"[-1,2,2,-3,-1,-1,2,2,3,3,2,-1,2]"
12a_735,"[1,-2,1,2,3,-2,3,-4,3,-4,5,4,-3,4,3,-5,2]"
12a_736,"[-1,2,2,1,1,2,-3,-4,2,-4,-4,3,-4,-3]"
12a_737,"[-1,-1,2,-1,-1,-1,-2,3,3,-2,3,-2,-1]"
12a_738,"[1,-2,-3,4,4,-3,2,-3,-1,-3,-1,-3,4,-2]"
12a_739,"[-1,2,-1,2,2,3,3,3,-2,3,3,3,2]"
12a_740,"[-1,2,3,-4,3,-4,3,-2,3,1,3,1,3,2]"
12a_741,"[-1,2,3,-4,2,3,-4,3,2,-3,1,1,2,2,-3,2]"
12a_742,"[-1,-1,2,-3,-1,-1,-1,2,2,3,3,2,-1]"
12a_743,"[-1,-2,-3,4,4,5,5,4,-3,4,-2,-5,-1,2,3]"
12a_744,"[-1,-2,-3,-4,5,5,-4,5,-4,-3,4,-2,-1,2,3]"
12a_745,"[-1,2,-1,2,-3,2,3,4,5,5,4,3,2,-4,-5]"
12a_746,"[-1,2,-1,2,-1,-3,-1,2,2,3,3,2,-1]"
12a_747,"[1,-2,-3,4,1,-2,4,3,-2,-2,-2,-3,-3,4]"
12a_748,"[-1,2,2,1,1,2,-3,2,-3,-3,-3,4,3,-2,3,-4]"
12a_749,"[1,-2,-3,4,2,3,-4,3,-2,3,-1,-4,-1,-2,-2,-2]"
12a_750,"[1,2,2,3,-2,-1,3,-4,3,-4,5,4,-3,4,-2,-5,3,2,2]"
12a_751,"[-1,2,-3,4,5,-1,-3,5,-3,-4,-2,5,3,-2,4]"
12a_752,"[1,-2,3,3,2,2,-1,2,2,3,-4,-5,-2,3,-5,-4,5]"
12a_753,"[1,1,-2,1,-2,-2,-3,2,2,-4,3,-2,-4,-5,4,-3,-5]"
12a_754,"[-1,2,-3,4,-1,-2,4,-2,3,-2,3,3,3,4]"
12a_755,"[-1,-1,2,-3,2,-1,2,-1,3,3,3,2,2]"
12a_756,"[1,-2,-3,4,1,-2,4,3,-2,-3,-3,-3,-3,4]"
12a_757,"[-1,-1,-1,2,3,3,-2,3,3,3,2,-1,2]"
12a_758,"[1,-2,1,2,3,-4,3,-4,-4,-4,3,2,2,-3]"
12a_759,"[1,-2,1,2,-3,-3,-3,-3,-3,-3,2,2,-3]"
12a_760,"[1,-2,1,2,-3,-3,-3,-4,3,-4,-3,2,2,-3]"
12a_761,"[1,-2,1,2,-3,-4,3,-4,-4,-4,-3,2,2,-3]"
12a_762,"[1,-2,-3,1,2,2,2,2,2,2,2,-3,2]"
12a_763,"[-1,2,2,2,-3,-4,2,3,-4,3,2,1,1,2]"
12a_764,"[-1,2,-3,-4,2,3,-4,3,2,1,1,2,2,2]"
12a_765,"[-1,2,2,3,-4,1,-4,1,-3,-2,3,-2,3,-4,3,-4]"
12a_766,"[-1,2,-3,4,-1,-2,4,3,-2,-2,-2,3,3,4]"
12a_767,"[1,1,2,-1,2,2,2,3,-2,-2,4,-3,2,-5,4,3,-5]"
12a_768,"[1,-2,-3,4,1,-2,4,-2,-2,3,-2,-3,-3,4]"
12a_769,"[-1,2,-3,4,4,-3,4,5,-2,-2,1,-2,3,-4,-2,-3,5]"
12a_770,"[1,1,1,2,-1,2,3,-2,3,4,-3,2,-5,4,-3,-5,-4]"
12a_771,"[1,-2,-3,4,-2,4,-3,-2,4,3,-1,-1,-2,-2,3,-2]"
12a_772,"[-1,2,3,-1,3,-4,3,-2,3,-2,4,4,4,4]"
12a_773,"[1,-2,1,2,3,-4,-5,3,4,-5,-4,3,2,2,-3]"
12a_774,"[1,-2,1,2,-3,-4,-5,3,4,-5,-4,-3,2,2,-3]"
12a_775,"[-1,-2,3,-4,5,3,5,4,-5,4,3,2,-1,2,3]"
12a_776,"[-1,2,-3,4,-1,-2,4,-2,3,3,3,-2,3,4]"
12a_777,"[-1,2,-3,4,-1,-2,4,3,-2,3,3,3,3,4]"
12a_778,"[-1,2,-3,4,-1,-2,4,-2,-2,3,-2,3,3,4]"
12a_779,"[-1,-2,3,4,-2,4,-5,-4,3,-2,-4,-1,5,4,2,3,-4]"
12a_780,"[-1,-2,3,3,-2,1,1,2,3,4,4,3,3,-2,3,-4]"
12a_781,"[1,-2,3,-4,5,1,-3,5,-3,-4,2,5,-3,2,-4]"
12a_782,"[-1,2,-3,4,5,-1,-3,5,-2,-4,5,3,-2,4,4]"
12a_783,"[1,-2,3,-4,5,1,-4,3,-2,3,-4,3,-5,-4,3,2,3]"
12a_784,"[-1,2,2,-3,-1,-1,2,2,3,-1,3,2,-1]"
12a_785,"[1,2,-3,4,2,2,1,1,-2,-3,2,4,-3,4]"
12a_786,"[1,-2,1,2,3,-4,-5,3,4,2,-5,2,-3,-4,-4]"
12a_787,"[1,-2,1,2,-3,-4,3,-4,5,-4,3,-4,-3,-5,2,2,-3]"
12a_788,"[1,2,-3,2,2,1,1,-2,-3,4,-3,2,-3,4]"
12a_789,"[-1,-1,-1,2,2,3,-1,3,2,2,2,-3,-1]"
12a_790,"[-1,2,2,-3,1,1,2,2,2,-3,-4,3,-4,-3]"
12a_791,"[1,-2,1,2,3,-4,-4,-4,-4,3,-4,2,2,-3]"
12a_792,"[1,-2,1,2,3,-4,-5,4,-5,-4,3,-4,2,2,-3]"
12a_793,"[-1,2,-3,4,-1,-3,4,2,-3,4,-3,4]"
12a_794,"[-1,2,2,2,3,-1,3,2,2,2,2,2,-3]"
12a_795,"[1,-2,1,2,2,3,-4,3,3,3,-4,2,-3,2]"
12a_796,"[1,-2,3,-4,1,3,3,3,3,3,-4,2,-3,2]"
12a_797,"[-1,-2,3,4,5,5,4,-5,4,-3,4,2,-1,2,3]"
12a_798,"[-1,2,3,-1,3,-4,3,-2,3,3,4,4,3,2]"
12a_799,"[1,-2,1,2,3,-4,-5,3,3,4,2,-5,2,-3,-4]"
12a_800,"[1,-2,3,-4,1,3,3,3,-4,2,2,2,-3,2]"
12a_801,"[-1,2,2,2,3,-1,3,3,-2,3,3,3,2]"
12a_802,"[1,-2,3,-4,-5,1,3,4,2,4,4,-5,4,-3,2]"
12a_803,"[1,-2,3,-4,5,-6,1,3,5,-6,2,4,-5,4,-3,2]"
12a_804,"[1,2,2,1,1,2,3,-4,3,-2,3,-4,3,-4]"
12a_805,"[1,-2,1,-2,1,-2,1,-2,-2,-2,-2,-2]"
12a_806,"[1,-2,-3,1,-3,-2,3,-2,-2,1,-2,1,-2]"
12a_807,"[1,-2,-3,1,-3,-2,-2,-2,1,3,-2,1,-2]"
12a_808,"[-1,2,-3,4,-1,-3,4,-3,4,-3,-2,3,-2,4]"
12a_809,"[-1,2,-1,2,3,3,3,3,3,2,-1,2,-3]"
12a_810,"[1,-2,1,2,2,3,-4,3,-2,3,-4,3,2,-4]"
12a_811,"[1,2,2,3,1,3,1,1,-2,3,1,3,3]"
12a_812,"[-1,2,3,-2,3,2,-4,1,1,2,-3,2,2,2,3,-4]"
12a_813,"[1,1,1,2,2,3,1,3,-2,3,1,3,3]"
12a_814,"[-1,2,3,3,4,2,4,1,4,1,-3,2,4,4]"
12a_815,"[1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2]"
12a_816,"[-1,2,-1,-2,-2,-2,3,3,-2,-2,3,3,3]"
12a_817,"[1,1,2,2,3,1,3,1,-2,3,1,3,3]"
12a_818,"[-1,2,2,2,3,-1,3,-4,3,-2,3,-2,-4,-3]"
12a_819,"[-1,2,-1,2,-1,-1,-1,2,-1,2,2,2]"
12a_820,"[-1,2,-1,-2,3,-2,3,3,3,-2,3,-2,3]"
12a_821,"[-1,2,-1,-2,3,-2,3,4,-3,-2,4,3,-2,3]"
12a_822,"[-1,2,2,2,2,3,3,2,-1,2,2,2,-3]"
12a_823,"[1,-2,1,2,2,3,-4,3,3,3,-4,-2,3,2]"
12a_824,"[1,1,1,-2,-2,-2,-2,1,1,-2,-2,-2]"
12a_825,"[1,-2,-2,-2,-3,1,-3,1,1,-2,3,-2,1]"
12a_826,"[-1,2,-1,-2,3,3,-2,-2,-2,-2,3,3,3]"
12a_827,"[1,-2,-3,4,4,-3,-2,3,4,-1,4,-1,-2,4]"
12a_828,"[1,-2,3,1,3,-4,2,2,3,-2,3,2,4,4,4,4]"
12a_829,"[1,2,2,1,1,2,3,-4,3,-2,3,3,-4,3]"
12a_830,"[1,-2,-3,-3,-2,1,1,1,-2,3,-2,-2,1]"
12a_831,"[1,-2,-3,-3,-2,-2,1,1,1,-2,3,-2,1]"
12a_832,"[1,2,2,1,1,2,3,-4,3,3,-2,3,-4,3]"
12a_833,"[-1,2,2,2,2,3,-1,3,-1,2,-1,2,-3]"
12a_834,"[-1,2,3,-4,3,-4,3,-4,2,-4,1,-3,1,2]"
12a_835,"[1,1,1,-2,-2,-2,-2,-2,-2,1,1,-2]"
12a_836,"[1,-2,-3,1,-3,1,1,-2,3,-2,-2,-2,1]"
12a_837,"[1,-2,-3,1,-3,1,1,-2,-2,-2,3,-2,1]"
12a_838,"[1,1,1,-2,1,1,1,1,1,1,1,-2]"
12a_839,"[1,-2,1,2,2,2,2,-3,2,2,2,-3,2]"
12a_840,"[-1,2,3,3,2,2,2,-3,2,-1,2,2,2]"
12a_841,"[-1,2,-3,4,2,2,2,-3,-4,3,2,-3,1,4,1,2]"
12a_842,"[1,-2,-3,4,4,-3,2,-3,4,-1,4,-1,-2,4]"
12a_843,"[1,-2,3,1,3,3,-4,3,3,3,-4,2,-3,2]"
12a_844,"[1,-2,-3,4,1,-2,4,3,-2,-3,-3,4,4,4]"
12a_845,"[-1,2,-1,-2,3,-2,-3,4,-3,-4,3,-2,3,3,3,4]"
12a_846,"[1,-2,-3,1,2,-3,-2,4,-2,4,4,-3,4,4]"
12a_847,"[-1,2,-3,4,-1,-2,4,3,-2,3,3,4,4,4]"
12a_848,"[1,-2,-2,-2,-2,-3,1,-3,-2,1,-2,-2,3]"
12a_849,"[1,-2,-3,4,-3,-3,4,-3,-2,3,4,-1,-1,-2]"
12a_850,"[1,-2,1,-2,-2,1,1,1,1,1,1,-2]"
12a_851,"[-1,2,3,-1,3,-1,2,-3,2,2,2,-1,2]"
12a_852,"[-1,2,3,-1,3,-1,2,2,2,-3,2,-1,2]"
12a_853,"[1,-2,3,1,-2,-2,3,-4,-4,3,-4,3,-4,2,3,2]"
12a_854,"[-1,2,3,-4,3,-4,3,-4,-2,-4,1,3,1,2]"
12a_855,"[1,1,1,-2,-3,-3,-2,1,-2,3,1,-2,1]"
12a_856,"[1,-2,1,2,2,-3,-4,2,-4,-3,2,-3,4,-3]"
12a_857,"[1,-2,1,-2,-3,-3,-3,-3,-2,1,1,-2,3]"
12a_858,"[1,-2,-3,4,4,-3,4,2,-3,-1,4,-3,-1,-2]"
12a_859,"[1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2]"
12a_860,"[1,-2,-3,1,-3,-2,3,-2,-2,-2,1,-2,-2]"
12a_861,"[1,-2,-3,1,-3,-2,-2,-2,3,-2,1,-2,-2]"
12a_862,"[-1,2,-1,-2,3,2,-3,-4,3,2,-4,-3,2,-3,-3,-3]"
12a_863,"[1,-2,-3,4,-3,-3,4,-3,2,-3,4,-1,-1,-2]"
12a_864,"[1,-2,1,-2,1,1,-2,1,-2,-2,-2,-2]"
12a_865,"[1,1,-2,1,-2,-3,1,-3,-2,3,-2,1,-2]"
12a_866,"[1,-2,-3,1,-3,-2,1,-2,-2,3,-2,1,-2]"
12a_867,"[1,-2,-3,4,1,-2,-2,-3,4,-3,4,2,-3,4]"
12a_868,"[-1,-2,3,-2,3,-2,3,4,1,1,2,-3,2,-3,-4,-4]"
12a_869,"[1,-2,-2,-2,1,-2,1,-2,1,-2,-2,-2]"
12a_870,"[-1,2,-1,-2,3,-2,3,-2,3,-2,-2,-2,3]"
12a_871,"[1,-2,1,-2,-2,-2,1,3,-2,1,-2,-3,-3]"
12a_872,"[-1,2,-1,-2,3,-2,3,-4,3,2,4,-3,-2,-4,-4,3]"
12a_873,"[-1,2,3,-2,3,2,-4,1,-4,1,2,-4,-3,2,3,-4]"
12a_874,"[1,-2,1,-2,1,-2,-2,3,-2,1,-2,-3,-3]"
12a_875,"[-1,-2,3,4,-2,4,3,-2,1,1,2,2,3,-4,3,-2]"
12a_876,"[1,1,1,2,2,3,1,3,3,3,-2,3,1]"
12a_877,"[-1,2,3,3,4,2,-3,1,4,1,2,4,4,4]"
12a_878,"[1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2]"
12a_879,"[-1,2,-1,-2,-2,-2,3,3,3,3,-2,-2,3]"
12a_880,"[1,-2,1,2,-3,4,5,2,5,4,3,3,2,4,-5]"
12a_881,"[-1,2,3,-1,3,-1,-1,-1,-1,2,-3,2,-1]"
12a_882,"[-1,2,-1,-2,-2,-2,3,4,-3,4,3,-2,-2,3]"
12a_883,"[-1,2,-1,-2,3,-2,3,-4,3,2,-3,-3,-4,3,-2,3]"
12a_884,"[-1,-2,3,-2,3,-2,1,1,2,-3,-4,2,3,-4,2,3]"
12a_885,"[-1,2,3,-4,-1,2,2,2,3,-4,3,-2,3,-4]"
12a_886,"[-1,2,2,3,-4,-2,-1,-4,-4,-3,2,-3,2,-4]"
12a_887,"[-1,2,-3,4,-1,-2,3,-2,3,-2,3,-2,3,4]"
12a_888,"[-1,2,3,-1,-2,3,-4,3,-4,3,2,2,3,-4]"
12a_889,"[1,-2,1,2,-3,2,-3,2,-3,2,-3,-3,-3]"
12a_890,"[-1,2,-1,-2,3,-2,3,-2,3,-2,3,4,-3,4]"
12a_891,"[-1,2,3,3,2,-1,2,2,2,-3,2,-1,2]"
12a_892,"[1,-2,1,2,3,3,4,4,3,-2,3,-2,3,-4,-2,-3]"
12a_893,"[1,-2,-3,4,1,-2,-2,-3,4,-3,2,-3,4,4]"
12a_894,"[-1,2,3,-1,3,-1,2,-1,2,-3,2,-1,2]"
12a_895,"[-1,2,2,-1,-1,2,2,3,3,2,-1,2,-3]"
12a_896,"[1,-2,1,1,1,-2,1,3,-2,1,-2,-3,-3]"
12a_897,"[1,-2,1,2,-3,-4,2,-4,-3,2,-3,4,2,-3]"
12a_898,"[1,-2,-2,1,1,-2,-2,1,1,-2,-2,-2]"
12a_899,"[-1,2,-1,-2,3,3,-2,-2,3,3,-2,-2,3]"
12a_900,"[-1,2,2,-3,4,2,2,3,1,3,1,2,-3,2,3,4]"
12a_901,"[1,-2,-3,1,-3,2,-3,-3,-3,-4,2,2,3,-4]"
12a_902,"[-1,-1,-2,1,-2,3,-2,3,2,-4,3,2,-4,-3,5,-4,5]"
12a_903,"[-1,2,3,3,-4,2,1,1,-2,3,-2,3,3,-4,3,2]"
12a_904,"[1,-2,1,2,-3,2,-3,2,2,2,-3,2,-3]"
12a_905,"[1,-2,1,2,-3,-3,-2,-2,3,4,-3,4,3,2,2,-3]"
12a_906,"[-1,2,3,-1,-2,3,3,-2,-2,3,-2,4,-3,4]"
12a_907,"[-1,2,3,3,2,-1,2,-3,2,-1,2,2,2]"
12a_908,"[1,-2,1,2,-3,4,-3,2,2,3,-4,3,-4,2,2,-3]"
12a_909,"[1,1,-2,-2,1,-2,1,1,1,1,1,-2]"
12a_910,"[1,-2,1,2,2,-3,2,2,-3,-3,2,-3,2]"
12a_911,"[-1,2,2,-1,-1,2,3,-1,3,2,2,2,-3]"
12a_912,"[1,-2,3,-4,1,3,-4,-4,3,3,-4,2,-3,2]"
12a_913,"[1,-2,3,-4,3,-2,-1,3,-2,3,-4,3,3,-2]"
12a_914,"[1,-2,-3,-4,-4,-3,2,-3,4,-1,-1,2,-3,-3,2,2]"
12a_915,"[1,2,2,3,-4,3,3,2,-3,1,-2,-4,-5,-4,3,-4,5]"
12a_916,"[1,-2,-2,1,1,-2,-2,-2,-2,1,1,-2]"
12a_917,"[1,-2,1,-2,-2,-3,1,-3,1,-2,3,-2,1]"
12a_918,"[1,-2,-3,1,-3,2,-3,-4,2,2,3,-4,-4,-4]"
12a_919,"[1,-2,-3,1,-3,2,-3,-4,-5,2,2,3,4,-5,-4]"
12a_920,"[1,-2,1,1,1,-2,-2,1,1,1,1,-2]"
12a_921,"[-1,2,2,2,3,-1,3,-1,2,-3,2,-1,2]"
12a_922,"[-1,2,3,3,2,2,-1,-1,2,-3,2,-1,2]"
12a_923,"[-1,2,2,-3,2,-1,2,2,2,2,3,3,2]"
12a_924,"[-1,2,-3,4,2,-3,-4,3,2,-3,1,4,1,2,4,4]"
12a_925,"[1,-2,-3,1,-3,-2,-2,1,1,-2,3,-2,1]"
12a_926,"[1,-2,-3,1,2,-3,2,2,2,2,-3,-3,2]"
12a_927,"[1,-2,1,2,3,2,3,-4,3,-2,-4,3,2,-4,-4,-3]"
12a_928,"[-1,2,-1,2,-3,4,-3,2,-1,2,-3,2,-4,-3]"
12a_929,"[1,-2,-3,-3,-2,1,1,1,-2,3,1,-2,1]"
12a_930,"[-1,2,2,-3,2,-1,2,2,3,3,2,2,2]"
12a_931,"[1,-2,1,2,-3,4,-2,4,3,3,-2,3,-4,3,3,3]"
12a_932,"[-1,2,2,-3,4,2,-3,2,-4,-1,2,-3,2,-4]"
12a_933,"[-1,2,3,-4,-1,2,-4,2,3,-4,-2,3,-4,-4]"
12a_934,"[-1,-1,2,-3,-1,2,-1,2,2,3,3,2,2]"
12a_935,"[-1,2,2,-3,4,-3,2,-1,-3,2,-4,-3,2,-4]"
12a_936,"[1,-2,3,3,-2,-1,-1,-2,3,4,-3,4,-2,3]"
12a_937,"[1,-2,1,2,2,-3,2,2,2,2,2,-3,2]"
12a_938,"[-1,2,-3,-2,3,-2,3,1,3,1,3,3,4,-3,2,4]"
12a_939,"[1,1,2,-1,2,1,-3,2,-1,2,3,-4,3,-4,-5,4,-5]"
12a_940,"[1,-2,3,-4,1,3,-4,2,5,-4,-4,-3,2,4,5]"
12a_941,"[1,-2,-3,1,2,2,2,2,-3,-3,2,-3,2]"
12a_942,"[1,-2,1,2,2,2,3,4,-3,4,3,-2,-2,-3,-3,-3]"
12a_943,"[1,-2,3,3,-2,-1,-1,-2,3,4,-2,-3,4,3]"
12a_944,"[-1,-1,-1,2,3,3,2,2,-1,2,-3,2,-1]"
12a_945,"[1,-2,3,4,4,3,-2,3,-4,3,-1,3,-1,-2]"
12a_946,"[-1,2,2,3,3,2,-1,2,2,2,-3,2,2]"
12a_947,"[1,-2,1,2,-3,4,-2,4,3,3,-2,3,3,-4,3,3]"
12a_948,"[1,-2,1,2,3,3,-4,3,-2,3,-2,-3,-4,2,3,-4]"
12a_949,"[-1,2,3,3,2,2,2,-1,2,-3,-1,2,-1]"
12a_950,"[1,-2,1,2,-3,4,-2,4,3,-2,-2,3,-2,-4,3,3]"
12a_951,"[1,-2,-3,4,1,-2,-2,-3,-3,4,-3,2,-3,4]"
12a_952,"[-1,2,2,3,3,2,-1,2,-3,2,2,2,2]"
12a_953,"[-1,-2,3,3,-2,1,1,2,-3,2,3,3,4,-3,4,3]"
12a_954,"[-1,2,2,2,3,3,2,-1,2,-3,-1,2,-1]"
12a_955,"[-1,-2,-2,3,-2,-2,3,4,1,-3,1,4,3,2,-3,2]"
12a_956,"[1,-2,1,-2,-2,-2,3,-2,1,-2,-2,-3,-3]"
12a_957,"[1,-2,-3,4,2,3,-4,3,-2,3,-1,-4,-1,-2,-4,-4]"
12a_958,"[1,-2,-2,3,1,-2,1,-2,-3,-3,-2,-2,-2]"
12a_959,"[-1,2,-1,-2,3,-4,2,-4,-3,2,-3,4,2,-3,-3,-3]"
12a_960,"[-1,2,-3,-4,-4,-3,2,1,1,2,-3,4,2,-3]"
12a_961,"[-1,2,3,-4,-1,2,-4,2,3,-2,3,-4,3,-4]"
12a_962,"[1,-2,3,-4,1,2,2,2,-3,2,2,-3,-3,-4]"
12a_963,"[1,-2,-3,4,2,4,-3,-2,4,-1,-1,-2,3,-2,-3,4]"
12a_964,"[1,-2,3,-4,1,2,-3,2,-3,-3,2,-3,-3,-4]"
12a_965,"[-1,2,3,-1,-2,3,-4,-4,3,-4,2,2,3,-4]"
12a_966,"[-1,2,3,3,2,2,-1,2,-1,-3,-1,2,-1]"
12a_967,"[1,-2,-3,2,-3,4,-3,-3,-2,-1,-1,-2,3,-2,-3,4]"
12a_968,"[-1,2,3,-1,-2,3,2,-4,2,2,3,-4,-4,-4]"
12a_969,"[-1,2,3,-1,-2,3,2,-4,-5,2,2,3,4,-5,-4]"
12a_970,"[1,-2,1,2,-3,2,-3,-3,2,-3,-3,-3,-3]"
12a_971,"[1,-2,1,2,-3,2,-3,-3,2,-3,-3,-4,3,-4]"
